Афанасьева::4	https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BA%D1%82%D0%BE%D1%80_(Mortal_Kombat)::6	1.0
Афанасьева::4	https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BA%D1%82%D0%BE%D1%80_(Mortal_Kombat)::13	1.0
Афанасьева::4	https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%B9%D1%80%D0%B0%D0%BA%D1%81::15	1.0
Афанасьева::5	https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D1%82%D0%B0%D0%BC%D0%BE%D1%80%D1%84%D0%BE%D0%B7%D1%8B_%D0%9E%D0%B2%D0%B8%D0%B4%D0%B8%D1%8F_(%D0%A0%D0%BE%D0%B4%D0%B5%D0%BD)::3	1.0
Афанасьева::5	https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D1%82%D0%B0%D0%BC%D0%BE%D1%80%D1%84%D0%BE%D0%B7%D1%8B_%D0%9E%D0%B2%D0%B8%D0%B4%D0%B8%D1%8F_(%D0%A0%D0%BE%D0%B4%D0%B5%D0%BD)::20	1.0
Афанасьева::5	https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D1%82%D0%B0%D0%BC%D0%BE%D1%80%D1%84%D0%BE%D0%B7%D1%8B_%D0%9E%D0%B2%D0%B8%D0%B4%D0%B8%D1%8F_(%D0%A0%D0%BE%D0%B4%D0%B5%D0%BD)::21	1.0
Афанасьева::5	https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D1%82%D0%B0%D0%BC%D0%BE%D1%80%D1%84%D0%BE%D0%B7%D1%8B_%D0%9E%D0%B2%D0%B8%D0%B4%D0%B8%D1%8F_(%D0%A0%D0%BE%D0%B4%D0%B5%D0%BD)::22	1.0
Афанасьева::5	https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D1%82%D0%B0%D0%BC%D0%BE%D1%80%D1%84%D0%BE%D0%B7%D1%8B_%D0%9E%D0%B2%D0%B8%D0%B4%D0%B8%D1%8F_(%D0%A0%D0%BE%D0%B4%D0%B5%D0%BD)::23	1.0
Афанасьева::5	https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D1%82%D0%B0%D0%BC%D0%BE%D1%80%D1%84%D0%BE%D0%B7%D1%8B_%D0%9E%D0%B2%D0%B8%D0%B4%D0%B8%D1%8F_(%D0%A0%D0%BE%D0%B4%D0%B5%D0%BD)::27	1.0
Афанасьева::5	https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D1%82%D0%B0%D0%BC%D0%BE%D1%80%D1%84%D0%BE%D0%B7%D1%8B_%D0%9E%D0%B2%D0%B8%D0%B4%D0%B8%D1%8F_(%D0%A0%D0%BE%D0%B4%D0%B5%D0%BD)::34	1.0
Афанасьева::7	https://ru.wikipedia.org/wiki/%D0%A3%D0%B8%D0%B3%D0%B3%D0%B8%D0%BD%D1%81,_%D0%94%D0%B6%D0%BE%D0%B7%D0%B5%D1%84::6	1.0
Афанасьева::8	https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D0%BA%D1%83%D1%80%D1%83%D0%B7%D0%B0_%D0%B8%D0%B7_%D0%A1%D1%8C%D0%B5%D1%80%D1%80%D0%B0-%D0%9C%D0%B8%D1%85%D0%B5::4	1.0
Афанасьева::8	https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D0%BA%D1%83%D1%80%D1%83%D0%B7%D0%B0_%D0%B8%D0%B7_%D0%A1%D1%8C%D0%B5%D1%80%D1%80%D0%B0-%D0%9C%D0%B8%D1%85%D0%B5::16	2.0
Афанасьева::9	https://ru.wikipedia.org/wiki/%D0%A3%D0%BB%D0%B8%D1%87%D0%BD%D0%B0%D1%8F_%D1%81%D1%86%D0%B5%D0%BD%D0%B0_%E2%84%96_267::0	2.0
Афанасьева::9	https://ru.wikipedia.org/wiki/%D0%A3%D0%BB%D0%B8%D1%87%D0%BD%D0%B0%D1%8F_%D1%81%D1%86%D0%B5%D0%BD%D0%B0_%E2%84%96_267::6	1.0
Афанасьева::9	https://ru.wikipedia.org/wiki/%D0%A3%D0%BB%D0%B8%D1%87%D0%BD%D0%B0%D1%8F_%D1%81%D1%86%D0%B5%D0%BD%D0%B0_%E2%84%96_267::7	1.0
Афанасьева::9	https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D0%BB%D0%BD%D0%B8%D1%8F::23	2.0
Афанасьева::10	https://ru.wikipedia.org/wiki/%D0%93%D1%80%D1%83%D0%B1%D1%80%D0%B8%D1%85-%D0%A1%D0%B8%D0%BC%D0%B8%D1%82%D0%B8%D1%81,_%D0%98%D0%BB%D1%8C%D0%B7%D0%B0::3	1.0
Афанасьева::13	https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%BE%D0%BA%D0%BE%D0%BB%D0%B0%D0%BC%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8%D0%BA%D0%BE%D0%BD%D0%B0_%D0%91%D0%BE%D0%B6%D0%B8%D0%B5%D0%B9_%D0%9C%D0%B0%D1%82%D0%B5%D1%80%D0%B8::0	1.0
Афанасьева::13	https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%BE%D0%BA%D0%BE%D0%BB%D0%B0%D0%BC%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8%D0%BA%D0%BE%D0%BD%D0%B0_%D0%91%D0%BE%D0%B6%D0%B8%D0%B5%D0%B9_%D0%9C%D0%B0%D1%82%D0%B5%D1%80%D0%B8::152	1.0
Афанасьева::16	https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B0%D0%BD%D0%B1%D0%B0%D0%B9-%D0%B1%D0%B0%D1%82%D1%8B%D1%80::16	2.0
Афанасьева::17	https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%BC%D0%B1%D0%B8%D1%8F_%D0%B2%D0%BE_%D0%92%D1%82%D0%BE%D1%80%D0%BE%D0%B9_%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B9%D0%BD%D0%B5::0	1.0
Афанасьева::17	https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%BC%D0%B1%D0%B8%D1%8F_%D0%B2%D0%BE_%D0%92%D1%82%D0%BE%D1%80%D0%BE%D0%B9_%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B9%D0%BD%D0%B5::6	2.0
Афанасьева::18	https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D0%BE%D1%80%D1%83%D1%81%D1%81%D0%BA%D0%B8%D0%B9_%D0%93%D0%B0%D1%8E%D0%BD::39	2.0
Афанасьева::18	https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D0%BE%D1%80%D1%83%D1%81%D1%81%D0%BA%D0%B8%D0%B9_%D0%93%D0%B0%D1%8E%D0%BD::40	2.0
Афанасьева::18	https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D0%BE%D1%80%D1%83%D1%81%D1%81%D0%BA%D0%B8%D0%B9_%D0%93%D0%B0%D1%8E%D0%BD::46	1.0
Афанасьева::20	https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D1%81%D0%B0%D0%BB%D0%BE%D0%BF%D0%BF%D0%B5%D1%82::9	1.0
Афанасьева::21	https://ru.wikipedia.org/wiki/%D0%AF,_%D1%80%D0%B0%D1%81%D0%BF%D1%83%D1%82%D0%BD%D0%B8%D0%BA::4	2.0
Афанасьева::22	https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B3%D0%BE%D0%B4%D0%BD%D0%BE%D0%B5_%D1%80%D0%B0%D0%B4%D0%B8%D0%BE::6	1.0
Афанасьева::24	https://ru.wikipedia.org/wiki/%D0%A7%D0%B0%D0%BD%D1%8B%D1%88%D0%B5%D0%B2%D0%B0,_%D0%9B%D0%B8%D0%BB%D0%B8%D1%8F_%D0%90%D0%B9%D1%80%D0%B0%D1%82%D0%BE%D0%B2%D0%BD%D0%B0::49	1.0
Афанасьева::24	https://ru.wikipedia.org/wiki/%D0%A7%D0%B0%D0%BD%D1%8B%D1%88%D0%B5%D0%B2%D0%B0,_%D0%9B%D0%B8%D0%BB%D0%B8%D1%8F_%D0%90%D0%B9%D1%80%D0%B0%D1%82%D0%BE%D0%B2%D0%BD%D0%B0::50	1.0
Афанасьева::24	https://ru.wikipedia.org/wiki/%D0%A7%D0%B0%D0%BD%D1%8B%D1%88%D0%B5%D0%B2%D0%B0,_%D0%9B%D0%B8%D0%BB%D0%B8%D1%8F_%D0%90%D0%B9%D1%80%D0%B0%D1%82%D0%BE%D0%B2%D0%BD%D0%B0::61	1.0
Афанасьева::25	https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%BE-%D1%82%D0%B0%D0%B9%D0%B2%D0%B0%D0%BD%D1%8C%D1%81%D0%BA%D0%B8%D0%B5_%D0%BE%D1%82%D0%BD%D0%BE%D1%88%D0%B5%D0%BD%D0%B8%D1%8F::32	2.0
Афанасьева::26	https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D0%BD%D0%B0%D1%83%D0%BD%D0%B8,_%D0%A1%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5::15	2.0
Афанасьева::27	https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B8%D1%82%D1%83%D1%86%D0%B8%D1%8F_%D0%9D%D0%B0%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D0%B9_%D0%A0%D0%B5%D1%81%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%B8_%D0%91%D0%BE%D0%BB%D0%B3%D0%B0%D1%80%D0%B8%D1%8F_(1971)::1	1.0
Афанасьева::27	https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B8%D1%82%D1%83%D1%86%D0%B8%D1%8F_%D0%9D%D0%B0%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D0%B9_%D0%A0%D0%B5%D1%81%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%B8_%D0%91%D0%BE%D0%BB%D0%B3%D0%B0%D1%80%D0%B8%D1%8F_(1947)::3	1.0
Афанасьева::28	https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%BC%D0%B1%D0%B8%D1%8F::112	1.0
Афанасьева::28	https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%B5%D0%B4%D0%BB%D0%B0%D0%B3%D0%B0%D0%B2%D1%88%D0%B0%D1%8F%D1%81%D1%8F_%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%D0%B0%D1%87%D0%B0_%D0%93%D0%B0%D0%BC%D0%B1%D0%B8%D0%B8_%D0%A4%D1%80%D0%B0%D0%BD%D1%86%D0%B8%D0%B8::0	1.0
Афанасьева::30	https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D0%B4%D1%83%D0%BB-%D0%A5%D0%B0%D0%BC%D0%B8%D0%B4_II::145	1.0
Афанасьева::30	https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D0%B4%D1%83%D0%BB-%D0%A5%D0%B0%D0%BC%D0%B8%D0%B4_II::148	1.0
Афанасьева::32	https://ru.wikipedia.org/wiki/%D0%96%D0%B5%D0%BB%D0%B5%D0%B7%D0%BD%D1%8B%D0%B9_%D0%93%D1%83%D1%81%D1%82%D0%B0%D0%B2::0	1.0
Афанасьева::33	https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D0%BC%D0%B3%D0%B1%D0%B0%D0%BD%D0%B0_II::33	2.0
Афанасьева::33	https://ru.wikipedia.org/wiki/%D0%A1%D1%8C%D0%B5%D1%80%D1%80%D0%B0-%D0%9B%D0%B5%D0%BE%D0%BD%D0%B5::60	1.0
